568;-0,828751161986569V;1,0cm;0,5680000000000001ms
569;-0,8401714568236133V;1,0cm;0,5690000000000001ms
570;-0,8515585831301453V;1,0cm;0,5700000000000001ms
571;-0,8629120913619182V;1,0cm;0,5710000000000001ms
572;-0,8742315333018661V;1,0cm;0,5720000000000001ms
573;-0,8855164620778034V;1,0cm;0,5730000000000001ms
574;-0,8967664321800649V;1,0cm;0,5740000000000001ms
575;-0,9079809994790942V;1,0cm;0,5750000000000001ms
576;-0,9191597212429763V;1,0cm;0,5760000000000001ms
577;-0,9303021561549158V;1,0cm;0,577ms
578;-0,9414078643306644V;1,0cm;0,578ms
579;-0,9524764073358776V;1,0cm;0,579ms
580;-0,96350734820343V;1,0cm;0,58ms
581;-0,9745002514506642V;1,0cm;0,581ms
582;-0,9854546830965828V;1,0cm;0,582ms
583;-0,9963702106789813V;1,0cm;0,583ms
584;-1,0072464032715207V;1,0cm;0,584ms
585;-1,0180828315007417V;1,0cm;0,585ms
586;-1,0288790675630122V;1,0cm;0,586ms
587;-1,0396346852414182V;1,0cm;0,587ms
588;-1,0503492599225908V;1,0cm;0,588ms
589;-1,0610223686134677V;1,0cm;0,589ms
590;-1,0716535899579929V;1,0cm;0,59ms
591;-1,0822425042537513V;1,0cm;0,591ms
592;-1,092788693468538V;1,0cm;0,592ms
593;-1,1032917412568597V;1,0cm;0,593ms
594;-1,1137512329763752V;1,0cm;0,594ms
595;-1,1241667557042605V;1,0cm;0,595ms
596;-1,1345378982535124V;1,0cm;0,596ms
597;-1,1448642511891813V;1,0cm;0,597ms
598;-1,1551454068445348V;1,0cm;0,598ms
599;-1,1653809593371518V;1,0cm;0,599ms
600;-1,175570504584946V;1,0cm;0,6ms
601;-1,1857136403221182V;1,0cm;0,601ms
602;-1,195809966115037V;1,0cm;0,602ms
603;-1,2058590833780487V;1,0cm;0,603ms
604;-1,21586059538921V;1,0cm;0,604ms
605;-1,2258141073059525V;1,0cm;0,605ms
606;-1,2357192261806682V;1,0cm;0,606ms
607;-1,2455755609762247V;1,0cm;0,607ms
608;-1,2553827225814007V;1,0cm;0,608ms
609;-1,2651403238262486V;1,0cm;0,609ms
610;-1,2748479794973793V;1,0cm;0,61ms
611;-1,2845053063531688V;1,0cm;0,611ms
612;-1,294111923138888V;1,0cm;0,612ms
613;-1,303667450601757V;1,0cm;0,613ms
614;-1,3131715115059124V;1,0cm;0,614ms
615;-1,3226237306473034V;1,0cm;0,615ms
616;-1,332023734868503V;1,0cm;0,616ms
617;-1,3413711530734398V;1,0cm;0,617ms
618;-1,3506656162420487V;1,0cm;0,618ms
619;-1,3599067574448385V;1,0cm;0,619ms
620;-1,3690942118573775V;1,0cm;0,62ms
621;-1,3782276167746965V;1,0cm;0,621ms
622;-1,3873066116256094V;1,0cm;0,622ms
623;-1,396330837986945V;1,0cm;0,623ms
624;-1,4052999395976982V;1,0cm;0,624ms
625;-1,414213562373095V;1,0cm;0,625ms
626;-1,4230713544185705V;1,0cm;0,626ms
627;-1,4318729660436622V;1,0cm;0,627ms
628;-1,4406180497758139V;1,0cm;0,628ms
629;-1,4493062603740934V;1,0cm;0,629ms
630;-1,4579372548428227V;1,0cm;0,63ms
631;-1,4665106924451197V;1,0cm;0,631ms
632;-1,4750262347163474V;1,0cm;0,632ms
633;-1,4834835454774782V;1,0cm;0,633ms
634;-1,4918822908483642V;1,0cm;0,634ms
635;-1,500222139260919V;1,0cm;0,635ms
636;-1,5085027614722075V;1,0cm;0,636ms
637;-1,516723830577443V;1,0cm;0,637ms
638;-1,5248850220228958V;1,0cm;0,638ms
639;-1,5329860136186992V;1,0cm;0,639ms
640;-1,5410264855515787V;1,0cm;0,64ms
641;-1,5490061203974674V;1,0cm;0,641ms
642;-1,5569246031340471V;1,0cm;0,642ms
643;-1,5647816211531762V;1,0cm;0,643ms
644;-1,5725768642732372V;1,0cm;0,644ms
645;-1,5803100247513808V;1,0cm;0,645ms
646;-1,58798079729567V;1,0cm;0,646ms
647;-1,5955888790771422V;1,0cm;0,647ms
648;-1,6031339697417528V;1,0cm;0,648ms
649;-1,6106157714222442V;1,0cm;0,649ms
650;-1,6180339887498947V;1,0cm;0,65ms
651;-1,6253883288661883V;1,0cm;0,651ms
652;-1,6326785014343679V;1,0cm;0,652ms
653;-1,639904218650904V;1,0cm;0,653ms
654;-1,647065195256855V;1,0cm;0,654ms
655;-1,6541611485491232V;1,0cm;0,655ms
656;-1,6611917983916256V;1,0cm;0,656ms
657;-1,668156867226342V;1,0cm;0,657ms
658;-1,6750560800842837V;1,0cm;0,658ms
659;-1,681889164596338V;1,0cm;0,659ms
660;-1,6886558510040306V;1,0cm;0,66ms
661;-1,6953558721701665V;1,0cm;0,661ms
662;-1,7019889635893841V;1,0cm;0,662ms
663;-1,7085548633985905V;1,0cm;0,663ms
664;-1,7150533123873042V;1,0cm;0,664ms
665;-1,7214840540078875V;1,0cm;0,665ms
666;-1,7278468343856703V;1,0cm;0,666ms
667;-1,7341414023289805V;1,0cm;0,667ms
668;-1,7403675093390512V;1,0cm;0,668ms
669;-1,7465249096198407V;1,0cm;0,669ms
670;-1,7526133600877272V;1,0cm;0,67ms
671;-1,758632620381113V;1,0cm;0,671ms
672;-1,7645824528699068V;1,0cm;0,672ms
673;-1,7704626226649103V;1,0cm;0,673ms
674;-1,7762728976270892V;1,0cm;0,674ms
675;-1,7820130483767356V;1,0cm;0,675ms
676;-1,7876828483025278V;1,0cm;0,676ms
677;-1,7932820735704718V;1,0cm;0,677ms
678;-1,7988105031327424V;1,0cm;0,678ms
679;-1,8042679187364057V;1,0cm;0,679ms
680;-1,8096541049320396V;1,0cm;0,68ms
681;-1,814968849082234V;1,0cm;0,681ms
682;-1,820211941369991V;1,0cm;0,682ms
683;-1,8253831748070057V;1,0cm;0,683ms
684;-1,830482345241835V;1,0cm;0,684ms
685;-1,8355092513679625V;1,0cm;0,685ms
686;-1,8404636947317408V;1,0cm;0,686ms
687;-1,84534547974023V;1,0cm;0,687ms
688;-1,850154413668916V;1,0cm;0,6880000000000001ms
689;-1,854890306669323V;1,0cm;0,6890000000000001ms
690;-1,859552971776503V;1,0cm;0,6900000000000001ms
691;-1,8641422249164217V;1,0cm;0,6910000000000001ms
692;-1,8686578849132243V;1,0cm;0,6920000000000001ms
693;-1,8730997734963846V;1,0cm;0,6930000000000001ms
694;-1,8774677153077484V;1,0cm;0,6940000000000001ms
695;-1,881761537908451V;1,0cm;0,6950000000000001ms
696;-1,8859810717857293V;1,0cm;0,6960000000000001ms
697;-1,8901261503596098V;1,0cm;0,6970000000000001ms
698;-1,894196609989489V;1,0cm;0,6980000000000001ms
699;-1,8981922899805894V;1,0cm;0,6990000000000001ms
700;-1,902113032590307V;1,0cm;0,7000000000000001ms
701;-1,905958683034438V;1,0cm;0,7010000000000001ms
702;-1,909729089493286V;1,0cm;0,7020000000000001ms
703;-1,9134241031176613V;1,0cm;0,7030000000000001ms
704;-1,9170435780347512V;1,0cm;0,704ms
705;-1,920587371353886V;1,0cm;0,705ms
706;-1,9240553431721714V;1,0cm;0,706ms
707;-1,9274473565800192V;1,0cm;0,707ms
708;-1,9307632776665475V;1,0cm;0,708ms
709;-1,93400297552487V;1,0cm;0,709ms
710;-1,937166322257262V;1,0cm;0,71ms
711;-1,9402531929802116V;1,0cm;0,711ms
712;-1,9432634658293477V;1,0cm;0,712ms
713;-1,9461970219642528V;1,0cm;0,713ms
714;-1,9490537455731543V;1,0cm;0,714ms
715;-1,9518335238774944V;1,0cm;0,715ms
716;-1,9545362471363867V;1,0cm;0,716ms
717;-1,957161808650944V;1,0cm;0,717ms
718;-1,9597101047684937V;1,0cm;0,718ms
719;-1,962181034886668V;1,0cm;0,719ms
720;-1,9645745014573774V;1,0cm;0,72ms
721;-1,9668904099906592V;1,0cm;0,721ms
722;-1,9691286690584109V;1,0cm;0,722ms
723;-1,9712891902979959V;1,0cm;0,723ms
724;-1,9733718884157359V;1,0cm;0,724ms
725;-1,9753766811902753V;1,0cm;0,725ms
726;-1,977303489475828V;1,0cm;0,726ms
727;-1,9791522372053019V;1,0cm;0,727ms
728;-1,9809228513933024V;1,0cm;0,728ms
729;-1,9826152621390132V;1,0cm;0,729ms
730;-1,9842294026289555V;1,0cm;0,73ms
731;-1,9857652091396274V;1,0cm;0,731ms
732;-1,9872226210400168V;1,0cm;0,732ms
733;-1,9886015807939976V;1,0cm;0,733ms
734;-1,9899020339626003V;1,0cm;0,734ms
735;-1,99112392920616V;1,0cm;0,735ms
736;-1,992267218286345V;1,0cm;0,736ms
737;-1,9933318560680597V;1,0cm;0,737ms
738;-1,9943178005212279V;1,0cm;0,738ms
739;-1,9952250127224505V;1,0cm;0,739ms
740;-1,9960534568565431V;1,0cm;0,74ms
741;-1,99680310021795V;1,0cm;0,741ms
742;-1,997473913212035V;1,0cm;0,742ms
743;-1,9980658693562494V;1,0cm;0,743ms
744;-1,9985789452811784V;1,0cm;0,744ms
745;-1,9990131207314632V;1,0cm;0,745ms
746;-1,9993683785665999V;1,0cm;0,746ms
747;-1,999644704761618V;1,0cm;0,747ms
748;-1,9998420884076322V;1,0cm;0,748ms
749;-1,9999605217122742V;1,0cm;0,749ms
750;-2,0V;1,0cm;0,75ms
751;-1,9999605217122742V;1,0cm;0,751ms
752;-1,9998420884076322V;1,0cm;0,752ms
753;-1,999644704761618V;1,0cm;0,753ms
754;-1,9993683785665999V;1,0cm;0,754ms
755;-1,9990131207314632V;1,0cm;0,755ms
756;-1,9985789452811784V;1,0cm;0,756ms
757;-1,9980658693562494V;1,0cm;0,757ms
758;-1,997473913212035V;1,0cm;0,758ms
759;-1,99680310021795V;1,0cm;0,759ms
760;-1,9960534568565431V;1,0cm;0,76ms
761;-1,9952250127224505V;1,0cm;0,761ms
762;-1,9943178005212279V;1,0cm;0,762ms
763;-1,9933318560680597V;1,0cm;0,763ms
764;-1,992267218286345V;1,0cm;0,764ms
765;-1,99112392920616V;1,0cm;0,765ms
766;-1,9899020339626003V;1,0cm;0,766ms
767;-1,9886015807939976V;1,0cm;0,767ms
768;-1,9872226210400168V;1,0cm;0,768ms
769;-1,9857652091396274V;1,0cm;0,769ms
770;-1,9842294026289558V;1,0cm;0,77ms
771;-1,9826152621390132V;1,0cm;0,771ms
772;-1,9809228513933024V;1,0cm;0,772ms
773;-1,979152237205302V;1,0cm;0,773ms
774;-1,977303489475828V;1,0cm;0,774ms
775;-1,9753766811902755V;1,0cm;0,775ms
776;-1,973371888415736V;1,0cm;0,776ms
777;-1,971289190297996V;1,0cm;0,777ms
778;-1,9691286690584109V;1,0cm;0,778ms
779;-1,9668904099906594V;1,0cm;0,779ms
780;-1,9645745014573774V;1,0cm;0,78ms
781;-1,9621810348866682V;1,0cm;0,781ms
782;-1,959710104768494V;1,0cm;0,782ms
783;-1,9571618086509441V;1,0cm;0,783ms
784;-1,954536247136387V;1,0cm;0,784ms
785;-1,9518335238774946V;1,0cm;0,785ms
786;-1,9490537455731543V;1,0cm;0,786ms
787;-1,9461970219642528V;1,0cm;0,787ms
788;-1,943263465829348V;1,0cm;0,788ms
789;-1,9402531929802118V;1,0cm;0,789ms
790;-1,9371663222572622V;1,0cm;0,79ms
791;-1,9340029755248702V;1,0cm;0,791ms
792;-1,9307632776665475V;1,0cm;0,792ms
793;-1,9274473565800194V;1,0cm;0,793ms
794;-1,9240553431721716V;1,0cm;0,794ms
795;-1,9205873713538861V;1,0cm;0,795ms
796;-1,9170435780347514V;1,0cm;0,796ms
797;-1,9134241031176609V;1,0cm;0,797ms
798;-1,9097290894932861V;1,0cm;0,798ms
799;-1,9059586830344375V;1,0cm;0,799ms
800;-1,9021130325903073V;1,0cm;0,8ms
801;-1,898192289980589V;1,0cm;0,801ms
802;-1,8941966099894887V;1,0cm;0,802ms
803;-1,8901261503596094V;1,0cm;0,803ms
804;-1,8859810717857288V;1,0cm;0,804ms
805;-1,8817615379084507V;1,0cm;0,805ms
806;-1,8774677153077481V;1,0cm;0,806ms
807;-1,8730997734963848V;1,0cm;0,807ms
808;-1,868657884913224V;1,0cm;0,808ms
809;-1,8641422249164221V;1,0cm;0,809ms
810;-1,8595529717765025V;1,0cm;0,81ms
811;-1,8548903066693228V;1,0cm;0,811ms
812;-1,8501544136689159V;1,0cm;0,812ms
813;-1,8453454797402296V;1,0cm;0,8130000000000001ms
814;-1,8404636947317403V;1,0cm;0,8140000000000001ms
815;-1,835509251367962V;1,0cm;0,8150000000000001ms
816;-1,8304823452418353V;1,0cm;0,8160000000000001ms
817;-1,8253831748070055V;1,0cm;0,8170000000000001ms
818;-1,8202119413699915V;1,0cm;0,8180000000000001ms
819;-1,8149688490822335V;1,0cm;0,8190000000000001ms
820;-1,8096541049320392V;1,0cm;0,8200000000000001ms
821;-1,8042679187364052V;1,0cm;0,8210000000000001ms
822;-1,798810503132742V;1,0cm;0,8220000000000001ms
823;-1,7932820735704713V;1,0cm;0,8230000000000001ms
824;-1,7876828483025273V;1,0cm;0,8240000000000001ms
825;-1,782013048376736V;1,0cm;0,8250000000000001ms
826;-1,7762728976270887V;1,0cm;0,8260000000000001ms
827;-1,7704626226649105V;1,0cm;0,8270000000000001ms
828;-1,7645824528699061V;1,0cm;0,8280000000000001ms
829;-1,7586326203811125V;1,0cm;0,8290000000000001ms
830;-1,7526133600877267V;1,0cm;0,8300000000000001ms
831;-1,7465249096198403V;1,0cm;0,8310000000000001ms
832;-1,7403675093390507V;1,0cm;0,8320000000000001ms
833;-1,7341414023289807V;1,0cm;0,833ms
834;-1,7278468343856708V;1,0cm;0,834ms
835;-1,721484054007888V;1,0cm;0,835ms
836;-1,7150533123873046V;1,0cm;0,836ms
837;-1,7085548633985908V;1,0cm;0,837ms
838;-1,7019889635893846V;1,0cm;0,838ms
839;-1,695355872170167V;1,0cm;0,839ms
840;-1,688655851004031V;1,0cm;0,84ms
841;-1,6818891645963385V;1,0cm;0,841ms
842;-1,6750560800842842V;1,0cm;0,842ms
843;-1,6681568672263425V;1,0cm;0,843ms
844;-1,6611917983916258V;1,0cm;0,844ms
845;-1,6541611485491237V;1,0cm;0,845ms
846;-1,6470651952568554V;1,0cm;0,846ms
847;-1,6399042186509045V;1,0cm;0,847ms
848;-1,6326785014343683V;1,0cm;0,848ms
849;-1,6253883288661888V;1,0cm;0,849ms
850;-1,6180339887498951V;1,0cm;0,85ms
851;-1,6106157714222447V;1,0cm;0,851ms
852;-1,6031339697417533V;1,0cm;0,852ms
853;-1,5955888790771426V;1,0cm;0,853ms
854;-1,5879807972956705V;1,0cm;0,854ms
855;-1,5803100247513813V;1,0cm;0,855ms
856;-1,5725768642732376V;1,0cm;0,856ms
857;-1,5647816211531766V;1,0cm;0,857ms
858;-1,5569246031340478V;1,0cm;0,858ms
859;-1,5490061203974679V;1,0cm;0,859ms
860;-1,5410264855515792V;1,0cm;0,86ms
861;-1,5329860136186997V;1,0cm;0,861ms
862;-1,5248850220228962V;1,0cm;0,862ms
863;-1,5167238305774435V;1,0cm;0,863ms
864;-1,5085027614722082V;1,0cm;0,864ms
865;-1,500222139260919V;1,0cm;0,865ms
866;-1,4918822908483647V;1,0cm;0,866ms
867;-1,4834835454774793V;1,0cm;0,867ms
868;-1,475026234716348V;1,0cm;0,868ms
869;-1,4665106924451208V;1,0cm;0,869ms
870;-1,457937254842823V;1,0cm;0,87ms
871;-1,4493062603740938V;1,0cm;0,871ms
872;-1,4406180497758136V;1,0cm;0,872ms
873;-1,4318729660436629V;1,0cm;0,873ms
874;-1,4230713544185705V;1,0cm;0,874ms
875;-1,4142135623730954V;1,0cm;0,875ms
876;-1,4052999395976993V;1,0cm;0,876ms
877;-1,3963308379869455V;1,0cm;0,877ms
878;-1,3873066116256108V;1,0cm;0,878ms
879;-1,378227616774697V;1,0cm;0,879ms
880;-1,369094211857378V;1,0cm;0,88ms
881;-1,3599067574448382V;1,0cm;0,881ms
882;-1,3506656162420494V;1,0cm;0,882ms
883;-1,3413711530734398V;1,0cm;0,883ms
884;-1,3320237348685036V;1,0cm;0,884ms
885;-1,3226237306473045V;1,0cm;0,885ms
886;-1,313171511505913V;1,0cm;0,886ms
887;-1,3036674506017583V;1,0cm;0,887ms
888;-1,2941119231388887V;1,0cm;0,888ms
889;-1,2845053063531693V;1,0cm;0,889ms
890;-1,2748479794973793V;1,0cm;0,89ms
891;-1,2651403238262493V;1,0cm;0,891ms
892;-1,2553827225814005V;1,0cm;0,892ms
893;-1,2455755609762253V;1,0cm;0,893ms
894;-1,2357192261806695V;1,0cm;0,894ms
895;-1,225814107305953V;1,0cm;0,895ms
896;-1,2158605953892114V;1,0cm;0,896ms
897;-1,2058590833780494V;1,0cm;0,897ms
898;-1,1958099661150383V;1,0cm;0,898ms
899;-1,1857136403221182V;1,0cm;0,899ms
900;-1,1755705045849467V;1,0cm;0,9ms
901;-1,1653809593371516V;1,0cm;0,901ms
902;-1,1551454068445355V;1,0cm;0,902ms
903;-1,1448642511891827V;1,0cm;0,903ms
904;-1,134537898253513V;1,0cm;0,904ms
905;-1,1241667557042618V;1,0cm;0,905ms
906;-1,113751232976376V;1,0cm;0,906ms
907;-1,103291741256861V;1,0cm;0,907ms
908;-1,0927886934685378V;1,0cm;0,908ms
909;-1,082242504253752V;1,0cm;0,909ms
910;-1,0716535899579926V;1,0cm;0,91ms
911;-1,0610223686134683V;1,0cm;0,911ms
912;-1,0503492599225908V;1,0cm;0,912ms
913;-1,0396346852414189V;1,0cm;0,913ms
914;-1,0288790675630135V;1,0cm;0,914ms
915;-1,0180828315007424V;1,0cm;0,915ms
916;-1,007246403271522V;1,0cm;0,916ms
917;-0,9963702106789812V;1,0cm;0,917ms
918;-0,9854546830965834V;1,0cm;0,918ms
919;-0,974500251450664V;1,0cm;0,919ms
920;-0,9635073482034306V;1,0cm;0,92ms
921;-0,9524764073358775V;1,0cm;0,921ms
922;-0,941407864330665V;1,0cm;0,922ms
923;-0,9303021561549173V;1,0cm;0,923ms
924;-0,9191597212429754V;1,0cm;0,924ms
925;-0,9079809994790939V;1,0cm;0,925ms
926;-0,896766432180064V;1,0cm;0,926ms
927;-0,8855164620778033V;1,0cm;0,927ms
928;-0,8742315333018651V;1,0cm;0,928ms
929;-0,8629120913619179V;1,0cm;0,929ms
930;-0,8515585831301444V;1,0cm;0,93ms
931;-0,8401714568236124V;1,0cm;0,931ms
932;-0,8287511619865688V;1,0cm;0,932ms
933;-0,8172981494726977V;1,0cm;0,933ms
934;-0,8058128714273257V;1,0cm;0,934ms
935;-0,7942957812695607V;1,0cm;0,935ms
936;-0,782747333674405V;1,0cm;0,936ms
937;-0,7711679845547923V;1,0cm;0,937ms
938;-0,7595581910436022V;1,0cm;0,9380000000000001ms
939;-0,7479184114755999V;1,0cm;0,9390000000000001ms
940;-0,7362491053693557V;1,0cm;0,9400000000000001ms
941;-0,7245507334090918V;1,0cm;0,9410000000000001ms
942;-0,712823757426501V;1,0cm;0,9420000000000001ms
943;-0,7010686403825184V;1,0cm;0,9430000000000001ms
944;-0,6892858463490334V;1,0cm;0,9440000000000001ms
945;-0,6774758404905828V;1,0cm;0,9450000000000001ms
946;-0,6656390890459725V;1,0cm;0,9460000000000001ms
947;-0,6537760593098848V;1,0cm;0,9470000000000001ms
948;-0,641887219614418V;1,0cm;0,9480000000000001ms
949;-0,6299730393106093V;1,0cm;0,9490000000000001ms
950;-0,6180339887498952V;1,0cm;0,9500000000000001ms
951;-0,6060705392655474V;1,0cm;0,9510000000000001ms
952;-0,5940831631540701V;1,0cm;0,9520000000000001ms
953;-0,582072333656543V;1,0cm;0,9530000000000001ms
954;-0,5700385249399523V;1,0cm;0,9540000000000001ms
955;-0,5579822120784576V;1,0cm;0,9550000000000001ms
956;-0,5459038710346503V;1,0cm;0,9560000000000001ms
957;-0,53380397864075V;1,0cm;0,9570000000000001ms
958;-0,5216830125797935V;1,0cm;0,9580000000000001ms
959;-0,5095414513667648V;1,0cm;0,9590000000000001ms
960;-0,4973797743297107V;1,0cm;0,96ms
961;-0,48519846159081503V;1,0cm;0,961ms
962;-0,4729979940474503V;1,0cm;0,962ms
963;-0,46077885335318286V;1,0cm;0,963ms
964;-0,4485415218987631V;1,0cm;0,964ms
965;-0,4362864827930866V;1,0cm;0,965ms
966;-0,4240142198441098V;1,0cm;0,966ms
967;-0,41172521753976393V;1,0cm;0,967ms
968;-0,3994199610288144V;1,0cm;0,968ms
969;-0,38709893610172164V;1,0cm;0,969ms
970;-0,37476262917144937V;1,0cm;0,97ms
971;-0,3624115272542756V;1,0cm;0,971ms
972;-0,350046117950552V;1,0cm;0,972ms
973;-0,3376668894254684V;1,0cm;0,973ms
974;-0,32527433038976866V;1,0cm;0,974ms
975;-0,31286893008046224V;1,0cm;0,975ms
976;-0,30045117824151535V;1,0cm;0,976ms
977;-0,2880215651045046V;1,0cm;0,977ms
978;-0,27558058136927716V;1,0cm;0,978ms
979;-0,26312871818456507V;1,0cm;0,979ms
980;-0,2506664671286093V;1,0cm;0,98ms
981;-0,23819432018973932V;1,0cm;0,981ms
982;-0,225712769746964V;1,0cm;0,982ms
983;-0,2132223085505212V;1,0cm;0,983ms
984;-0,20072342970243018V;1,0cm;0,984ms
985;-0,18821662663702982V;1,0cm;0,985ms
986;-0,17570239310148655V;1,0cm;0,986ms
987;-0,16318122313631608V;1,0cm;0,987ms
988;-0,15065361105586544V;1,0cm;0,988ms
989;-0,13812005142881237V;1,0cm;0,989ms
990;-0,12558103905862653V;1,0cm;0,99ms
991;-0,11303706896404961V;1,0cm;0,991ms
992;-0,10048863635954045V;1,0cm;0,992ms
993;-0,08793623663573015V;1,0cm;0,993ms
994;-0,0753803653398702V;1,0cm;0,994ms
995;-0,06282151815625672V;1,0cm;0,995ms
996;-0,050260190886675875V;1,0cm;0,996ms
997;-0,037696879430816274V;1,0cm;0,997ms
998;-0,02513207976670592V;1,0cm;0,998ms
999;-0,01256628793111761V;1,0cm;0,999ms
1000;-4,898587196589413e-16V;1,0cm;1,0ms
1001;0,012566287931118407V;1,0cm;1,0010000000000001ms
1002;0,025132079766704937V;1,0cm;1,002ms
1003;0,03769687943081707V;1,0cm;1,0030000000000001ms
1004;0,05026019088667489V;1,0cm;1,004ms
1005;0,06282151815625751V;1,0cm;1,0050000000000001ms
1006;0,07538036533986922V;1,0cm;1,006ms
1007;0,08793623663573094V;1,0cm;1,0070000000000001ms
1008;0,10048863635953947V;1,0cm;1,008ms
1009;0,1130370689640504V;1,0cm;1,0090000000000001ms
1010;0,12558103905862555V;1,0cm;1,01ms
1011;0,13812005142881317V;1,0cm;1,0110000000000001ms
1012;0,15065361105586444V;1,0cm;1,012ms
1013;0,1631812231363169V;1,0cm;1,0130000000000001ms
1014;0,17570239310148558V;1,0cm;1,014ms
1015;0,18821662663702884V;1,0cm;1,0150000000000001ms
1016;0,2007234297024292V;1,0cm;1,016ms
1017;0,21322230855052024V;1,0cm;1,0170000000000001ms
1018;0,22571276974696303V;1,0cm;1,018ms
1019;0,2381943201897401V;1,0cm;1,0190000000000001ms
1020;0,25066646712860835V;1,0cm;1,02ms
1021;0,26312871818456585V;1,0cm;1,0210000000000001ms
1022;0,2755805813692762V;1,0cm;1,022ms
1023;0,2880215651045054V;1,0cm;1,0230000000000001ms
1024;0,3004511782415144V;1,0cm;1,024ms
1025;0,31286893008045946V;1,0cm;1,025ms
1026;0,32527433038976766V;1,0cm;1,026ms
1027;0,3376668894254657V;1,0cm;1,027ms
1028;0,350046117950551V;1,0cm;1,028ms
1029;0,3624115272542729V;1,0cm;1,029ms
1030;0,3747626291714484V;1,0cm;1,03ms
1031;0,3870989361017189V;1,0cm;1,031ms
1032;0,3994199610288134V;1,0cm;1,032ms
1033;0,41172521753976127V;1,0cm;1,033ms
1034;0,42401421984410886V;1,0cm;1,034ms
1035;0,4362864827930839V;1,0cm;1,035ms
1036;0,4485415218987622V;1,0cm;1,036ms
1037;0,4607788533531802V;1,0cm;1,037ms
1038;0,47299799404744935V;1,0cm;1,038ms
1039;0,4851984615908141V;1,0cm;1,039ms
1040;0,49737977432970976V;1,0cm;1,04ms
1041;0,5095414513667638V;1,0cm;1,041ms
1042;0,5216830125797942V;1,0cm;1,042ms
1043;0,533803978640749V;1,0cm;1,043ms
1044;0,5459038710346511V;1,0cm;1,044ms
1045;0,5579822120784567V;1,0cm;1,045ms
1046;0,5700385249399531V;1,0cm;1,046ms
1047;0,582072333656542V;1,0cm;1,047ms
1048;0,5940831631540692V;1,0cm;1,048ms
1049;0,6060705392655465V;1,0cm;1,049ms
1050;0,6180339887498943V;1,0cm;1,05ms
1051;0,6299730393106083V;1,0cm;1,051ms
1052;0,6418872196144187V;1,0cm;1,052ms
1053;0,6537760593098839V;1,0cm;1,053ms
1054;0,6656390890459732V;1,0cm;1,054ms
1055;0,677475840490582V;1,0cm;1,055ms
1056;0,6892858463490342V;1,0cm;1,056ms
1057;0,7010686403825174V;1,0cm;1,057ms
1058;0,7128237574265017V;1,0cm;1,058ms
1059;0,7245507334090909V;1,0cm;1,059ms
1060;0,7362491053693564V;1,0cm;1,06ms
1061;0,747918411475599V;1,0cm;1,061ms
1062;0,7595581910436029V;1,0cm;1,062ms
1063;0,7711679845547914V;1,0cm;1,063ms
1064;0,7827473336744057V;1,0cm;1,064ms
1065;0,7942957812695598V;1,0cm;1,065ms
1066;0,8058128714273248V;1,0cm;1,066ms
1067;0,8172981494726969V;1,0cm;1,067ms
1068;0,828751161986568V;1,0cm;1,068ms
1069;0,8401714568236115V;1,0cm;1,069ms
1070;0,8515585831301451V;1,0cm;1,07ms
1071;0,862912091361917V;1,0cm;1,071ms
1072;0,8742315333018659V;1,0cm;1,072ms
1073;0,8855164620778024V;1,0cm;1,073ms
1074;0,8967664321800647V;1,0cm;1,074ms
1075;0,9079809994790932V;1,0cm;1,075ms
1076;0,9191597212429762V;1,0cm;1,076ms
1077;0,9303021561549164V;1,0cm;1,077ms
1078;0,9414078643306657V;1,0cm;1,078ms
1079;0,9524764073358766V;1,0cm;1,079ms
1080;0,9635073482034313V;1,0cm;1,08ms
1081;0,9745002514506632V;1,0cm;1,081ms
1082;0,9854546830965841V;1,0cm;1,082ms
1083;0,9963702106789805V;1,0cm;1,083ms
1084;1,0072464032715214V;1,0cm;1,084ms
1085;1,0180828315007415V;1,0cm;1,085ms
1086;1,0288790675630126V;1,0cm;1,086ms
1087;1,039634685241418V;1,0cm;1,087ms
1088;1,0503492599225914V;1,0cm;1,088ms
1089;1,0610223686134674V;1,0cm;1,089ms
1090;1,0716535899579933V;1,0cm;1,09ms
1091;1,0822425042537511V;1,0cm;1,091ms
1092;1,0927886934685385V;1,0cm;1,092ms
1093;1,1032917412568601V;1,0cm;1,093ms
1094;1,1137512329763766V;1,0cm;1,094ms
1095;1,124166755704261V;1,0cm;1,095ms
1096;1,1345378982535137V;1,0cm;1,096ms
1097;1,1448642511891818V;1,0cm;1,097ms
1098;1,155145406844536V;1,0cm;1,098ms
1099;1,165380959337151V;1,0cm;1,099ms
1100;1,1755705045849472V;1,0cm;1,1ms
1101;1,1857136403221173V;1,0cm;1,101ms
1102;1,195809966115039V;1,0cm;1,102ms
1103;1,2058590833780485V;1,0cm;1,103ms
1104;1,2158605953892108V;1,0cm;1,104ms
1105;1,2258141073059523V;1,0cm;1,105ms
1106;1,2357192261806689V;1,0cm;1,106ms
1107;1,2455755609762245V;1,0cm;1,107ms
1108;1,2553827225814012V;1,0cm;1,108ms
1109;1,2651403238262486V;1,0cm;1,109ms
1110;1,2748479794973797V;1,0cm;1,11ms
1111;1,2845053063531686V;1,0cm;1,111ms
1112;1,2941119231388891V;1,0cm;1,112ms
1113;1,3036674506017576V;1,0cm;1,113ms
1114;1,3131715115059135V;1,0cm;1,114ms
1115;1,3226237306473039V;1,0cm;1,115ms
